,Date,City,Raw Number of Posts,Residual After Controlling for Time,Good Sunset
NYC2016-04-22,2016-04-22,NYC,318,-0.19118221042547223,0.0
NYC2016-04-23,2016-04-23,NYC,483,0.2986317378320493,0.0
NYC2016-04-24,2016-04-24,NYC,583,0.3183268209740875,0.0
NYC2016-04-25,2016-04-25,NYC,463,0.2512869615623039,0.0
NYC2016-04-26,2016-04-26,NYC,180,-0.4833479273131407,0.0
NYC2016-04-27,2016-04-27,NYC,403,0.1267878738382342,0.0
NYC2016-04-28,2016-04-28,NYC,214,-0.39072096394270306,0.0
NYC2016-04-29,2016-04-29,NYC,132,-0.7157979310292053,0.0
NYC2016-04-30,2016-04-30,NYC,381,0.013726634207211763,0.0
NYC2016-05-01,2016-05-01,NYC,199,-0.7706811374597069,0.0
NYC2016-05-02,2016-05-02,NYC,272,-0.2871551412524058,0.0
NYC2016-05-03,2016-05-03,NYC,156,-0.5453872497336051,0.0
NYC2016-05-04,2016-05-04,NYC,133,-0.6366873147487135,0.0
NYC2016-05-05,2016-05-05,NYC,109,-0.6834985470381121,0.0
NYC2016-05-06,2016-05-06,NYC,96,-0.8116472505593773,0.0
NYC2016-05-07,2016-05-07,NYC,301,-0.207492043147664,0.0
NYC2016-05-08,2016-05-08,NYC,464,-0.007863167119998016,0.0
NYC2016-05-09,2016-05-09,NYC,416,0.1296307451307681,0.0
NYC2016-05-10,2016-05-10,NYC,300,-0.1284945106742733,0.0
NYC2016-05-11,2016-05-11,NYC,809,1.297508433834531,1.0
NYC2016-05-12,2016-05-12,NYC,629,0.8058862422089808,1.0
NYC2016-05-13,2016-05-13,NYC,657,0.7947511112482897,1.0
NYC2016-05-14,2016-05-14,NYC,336,-0.10111518298797983,0.0
NYC2016-05-15,2016-05-15,NYC,278,-0.5316966718946989,0.0
NYC2016-05-16,2016-05-16,NYC,303,-0.18487516296329443,0.0
NYC2016-05-17,2016-05-17,NYC,321,-0.06076712845376642,0.0
NYC2016-05-18,2016-05-18,NYC,174,-0.5055423125564521,0.0
NYC2016-05-19,2016-05-19,NYC,624,0.7995883157297876,1.0
NYC2016-05-20,2016-05-20,NYC,692,0.9025778150538923,1.0
NYC2016-05-21,2016-05-21,NYC,180,-0.5379592623277731,0.0
NYC2016-05-22,2016-05-22,NYC,530,0.19507668310736093,0.0
NYC2016-05-23,2016-05-23,NYC,524,0.4535256182142613,0.0
NYC2016-05-24,2016-05-24,NYC,816,1.359046171835268,1.0
NYC2016-05-25,2016-05-25,NYC,557,0.5948638771733907,1.0
NYC2016-05-26,2016-05-26,NYC,521,0.5139688404038705,1.0
NYC2016-05-27,2016-05-27,NYC,490,0.3345951064053534,0.0
NYC2016-05-28,2016-05-28,NYC,576,0.599469183836941,1.0
NYC2016-05-29,2016-05-29,NYC,335,-0.35298400054837453,0.0
NYC2016-05-30,2016-05-30,NYC,234,-0.36552829571304835,0.0
NYC2016-05-31,2016-05-31,NYC,148,-0.5380744297455573,0.0
San_Diego2015-11-01,2015-11-01,San_Diego,175,-0.42502956224764443,0.0
San_Diego2015-11-02,2015-11-02,San_Diego,128,-0.2731832010425854,0.0
San_Diego2015-11-03,2015-11-03,San_Diego,137,-0.1535687289055182,0.0
San_Diego2015-11-04,2015-11-04,San_Diego,202,0.15251551940845576,0.0
San_Diego2015-11-05,2015-11-05,San_Diego,169,0.007468573525251654,0.0
San_Diego2015-11-06,2015-11-06,San_Diego,160,-0.12831666506829675,0.0
San_Diego2015-11-07,2015-11-07,San_Diego,20,-0.8198071735255523,0.0
San_Diego2015-11-08,2015-11-08,San_Diego,463,1.1689702036584833,1.0
San_Diego2015-11-09,2015-11-09,San_Diego,195,0.08228150665307843,0.0
San_Diego2015-11-10,2015-11-10,San_Diego,150,-0.07308565253058175,0.0
San_Diego2015-11-11,2015-11-11,San_Diego,158,-0.05724786490770317,0.0
San_Diego2015-11-12,2015-11-12,San_Diego,257,0.46869640632040777,1.0
San_Diego2015-11-13,2015-11-13,San_Diego,155,-0.14044460634194955,0.0
San_Diego2015-11-14,2015-11-14,San_Diego,212,0.1695833582969113,0.0
San_Diego2015-11-16,2015-11-16,San_Diego,122,-0.276909327294105,0.0
San_Diego2015-11-17,2015-11-17,San_Diego,125,-0.18858636315023303,0.0
San_Diego2015-11-18,2015-11-18,San_Diego,164,-0.01552544130052913,0.0
San_Diego2015-11-19,2015-11-19,San_Diego,127,-0.18176296867629216,0.0
San_Diego2015-11-20,2015-11-20,San_Diego,172,-0.04372322250179472,0.0
San_Diego2015-11-21,2015-11-21,San_Diego,238,0.311572131158534,0.0
San_Diego2015-11-22,2015-11-22,San_Diego,241,0.061689623153012185,0.0
San_Diego2015-11-23,2015-11-23,San_Diego,195,0.10313668293883338,0.0
San_Diego2015-11-24,2015-11-24,San_Diego,119,-0.2108531679919693,0.0
San_Diego2015-11-25,2015-11-25,San_Diego,171,0.027798006418371157,0.0
San_Diego2015-11-26,2015-11-26,San_Diego,99,-0.3169798123478691,0.0
San_Diego2015-11-27,2015-11-27,San_Diego,256,0.39015046594096825,1.0
San_Diego2015-11-28,2015-11-28,San_Diego,241,0.33294303475760767,0.0
San_Diego2015-11-29,2015-11-29,San_Diego,183,-0.2277724806518966,0.0
San_Diego2015-11-30,2015-11-30,San_Diego,152,-0.1106305940292811,0.0
San_Diego2015-12-01,2015-12-01,San_Diego,149,-0.05389691225994009,0.0
San_Diego2015-12-02,2015-12-02,San_Diego,137,-0.14134645044101746,0.0
San_Diego2015-12-03,2015-12-03,San_Diego,326,0.8407061674032732,1.0
San_Diego2015-12-04,2015-12-04,San_Diego,256,0.3927216413097949,1.0
San_Diego2015-12-05,2015-12-05,San_Diego,250,0.3806815092627367,1.0
San_Diego2015-12-06,2015-12-06,San_Diego,317,0.45510238281354565,1.0
San_Diego2015-12-07,2015-12-07,San_Diego,241,0.3428150432464525,0.0
San_Diego2015-12-08,2015-12-08,San_Diego,458,1.5178489011184544,1.0
San_Diego2015-12-09,2015-12-09,San_Diego,377,1.0788599590439518,1.0
San_Diego2015-12-10,2015-12-10,San_Diego,164,0.01575222984657254,0.0
San_Diego2015-12-11,2015-12-11,San_Diego,136,-0.21923042896400213,0.0
San_Diego2015-12-12,2015-12-12,San_Diego,192,0.08345157798403402,0.0
San_Diego2015-12-13,2015-12-13,San_Diego,159,-0.35132801193481344,0.0
San_Diego2015-12-14,2015-12-14,San_Diego,190,0.08002411622981254,0.0
San_Diego2015-12-15,2015-12-15,San_Diego,126,-0.17469533115433167,0.0
San_Diego2015-12-16,2015-12-16,San_Diego,47,-0.6040648333671536,0.0
San_Diego2015-12-17,2015-12-17,San_Diego,104,-0.2945157086276582,0.0
San_Diego2015-12-18,2015-12-18,San_Diego,123,-0.2910056782463617,0.0
San_Diego2015-12-25,2015-12-25,San_Diego,173,-0.045853348660440885,0.0
San_Diego2015-12-26,2015-12-26,San_Diego,199,0.10328692193037337,0.0
San_Diego2015-12-27,2015-12-27,San_Diego,440,1.06110204301255,1.0
San_Diego2015-12-28,2015-12-28,San_Diego,131,-0.23771614431264687,0.0
San_Diego2015-12-29,2015-12-29,San_Diego,224,0.3051681702981677,0.0
San_Diego2015-12-30,2015-12-30,San_Diego,232,0.3173948008073437,0.0
San_Diego2015-12-31,2015-12-31,San_Diego,255,0.45319550329350133,1.0
San_Diego2016-01-01,2016-01-01,San_Diego,420,1.1984373605550172,1.0
San_Diego2016-01-02,2016-01-02,San_Diego,416,1.1947043362797318,1.0
San_Diego2016-01-03,2016-01-03,San_Diego,217,-0.08563127949029159,0.0
San_Diego2016-01-04,2016-01-04,San_Diego,229,0.24785585531709442,0.0
San_Diego2016-01-05,2016-01-05,San_Diego,187,0.10385928550832035,0.0
San_Diego2016-01-06,2016-01-06,San_Diego,125,-0.2401605590773267,0.0
San_Diego2016-01-07,2016-01-07,San_Diego,88,-0.409783786979855,0.0
San_Diego2016-01-09,2016-01-09,San_Diego,93,-0.4621169344808855,0.0
San_Diego2016-01-10,2016-01-10,San_Diego,87,-0.7610301451047261,0.0
San_Diego2016-01-11,2016-01-11,San_Diego,278,0.4826792302505758,1.0
San_Diego2016-01-12,2016-01-12,San_Diego,194,0.12495755769939121,0.0
San_Diego2016-01-14,2016-01-14,San_Diego,248,0.38924633693252986,1.0
San_Diego2016-01-15,2016-01-15,San_Diego,109,-0.4119631941500732,0.0
San_Diego2016-01-16,2016-01-16,San_Diego,248,0.311321428782275,0.0
San_Diego2016-01-17,2016-01-17,San_Diego,176,-0.32331906088069295,0.0
San_Diego2016-01-18,2016-01-18,San_Diego,184,-0.010390775487361115,0.0
San_Diego2016-01-23,2016-01-23,San_Diego,125,-0.3291831508636408,0.0
San_Diego2016-01-24,2016-01-24,San_Diego,241,-0.007622836602984684,0.0
San_Diego2016-01-25,2016-01-25,San_Diego,202,0.06630928889137411,0.0
San_Diego2016-01-26,2016-01-26,San_Diego,218,0.21725430745402496,0.0
San_Diego2016-01-27,2016-01-27,San_Diego,315,0.6818259124222288,1.0
San_Diego2016-01-28,2016-01-28,San_Diego,213,0.18163103136761993,0.0
San_Diego2016-01-29,2016-01-29,San_Diego,336,0.7130986210605224,1.0
San_Diego2016-01-30,2016-01-30,San_Diego,100,-0.4707235784257823,0.0
San_Diego2016-01-31,2016-01-31,San_Diego,135,-0.5610021719278142,0.0
San_Diego2016-02-01,2016-02-01,San_Diego,265,0.3725784729952224,0.0
San_Diego2016-02-02,2016-02-02,San_Diego,161,-0.08666961306854248,0.0
San_Diego2016-02-03,2016-02-03,San_Diego,207,0.11864157539994058,0.0
San_Diego2016-02-04,2016-02-04,San_Diego,207,0.1373702140723545,0.0
San_Diego2016-02-05,2016-02-05,San_Diego,248,0.25191048363760693,0.0
San_Diego2016-02-06,2016-02-06,San_Diego,277,0.416020687667801,1.0
San_Diego2016-02-07,2016-02-07,San_Diego,217,-0.157268011778255,0.0
San_Diego2016-02-08,2016-02-08,San_Diego,264,0.3543657278856418,0.0
San_Diego2016-02-09,2016-02-09,San_Diego,322,0.7191929523823908,1.0
San_Diego2016-02-10,2016-02-10,San_Diego,252,0.33471876959855895,0.0
San_Diego2016-02-11,2016-02-11,San_Diego,219,0.1857610143232733,0.0
San_Diego2016-02-12,2016-02-12,San_Diego,200,-0.004675127699137027,0.0
San_Diego2016-02-13,2016-02-13,San_Diego,276,0.3986540875893321,1.0
San_Diego2016-02-14,2016-02-14,San_Diego,350,0.5070608280721662,1.0
San_Diego2016-02-15,2016-02-15,San_Diego,305,0.5509621116876671,1.0
San_Diego2016-02-16,2016-02-16,San_Diego,254,0.3615945608403359,0.0
San_Diego2016-02-17,2016-02-17,San_Diego,113,-0.38380948260115144,0.0
San_Diego2016-02-18,2016-02-18,San_Diego,261,0.38799054756879503,1.0
San_Diego2016-02-19,2016-02-19,San_Diego,208,0.024800030617003532,0.0
San_Diego2016-02-20,2016-02-20,San_Diego,247,0.2401448031473954,0.0
San_Diego2016-02-21,2016-02-21,San_Diego,300,0.24194058376934469,0.0
San_Diego2016-02-22,2016-02-22,San_Diego,227,0.14359719443919605,0.0
San_Diego2016-02-23,2016-02-23,San_Diego,219,0.17311437668975027,0.0
San_Diego2016-02-24,2016-02-24,San_Diego,196,0.02803961467846161,0.0
San_Diego2016-02-25,2016-02-25,San_Diego,255,0.34734616299840515,0.0
San_Diego2016-02-26,2016-02-26,San_Diego,186,-0.0970373186097645,0.0
San_Diego2016-02-27,2016-02-27,San_Diego,253,0.26086569544384064,0.0
San_Diego2016-02-28,2016-02-28,San_Diego,270,0.07971784896257583,0.0
San_Diego2016-02-29,2016-02-29,San_Diego,176,-0.12525450534401272,0.0
San_Diego2016-03-01,2016-03-01,San_Diego,133,-0.2735993060590175,0.0
San_Diego2016-03-02,2016-03-02,San_Diego,174,-0.09302809538820556,0.0
San_Diego2016-03-03,2016-03-03,San_Diego,27,-0.8212573349070215,0.0
San_Diego2016-03-09,2016-03-09,San_Diego,175,-0.09610003188214311,0.0
San_Diego2016-03-10,2016-03-10,San_Diego,179,-0.05624386048405494,0.0
San_Diego2016-03-11,2016-03-11,San_Diego,112,-0.4901842502673506,0.0
San_Diego2016-03-12,2016-03-12,San_Diego,169,-0.1828715849530712,0.0
San_Diego2016-03-13,2016-03-13,San_Diego,192,-0.3332133923643249,0.0
San_Diego2016-03-14,2016-03-14,San_Diego,185,-0.1430230117211988,0.0
San_Diego2016-03-15,2016-03-15,San_Diego,200,0.004737932689000468,0.0
San_Diego2016-03-18,2016-03-18,San_Diego,120,-0.5006958665856259,0.0
San_Diego2016-03-19,2016-03-19,San_Diego,252,0.18902153457520154,0.0
San_Diego2016-03-20,2016-03-20,San_Diego,273,0.0294446118722258,0.0
San_Diego2016-03-21,2016-03-21,San_Diego,35,-0.9067068801666813,0.0
San_Diego2016-04-05,2016-04-05,San_Diego,392,0.9805724121953485,1.0
San_Diego2016-04-06,2016-04-06,San_Diego,137,-0.34296789121821114,0.0
San_Diego2016-04-07,2016-04-07,San_Diego,91,-0.556213115868053,0.0
San_Diego2016-04-08,2016-04-08,San_Diego,168,-0.25660822037748254,0.0
San_Diego2016-04-09,2016-04-09,San_Diego,72,-0.7262761335301926,0.0
San_Diego2016-04-10,2016-04-10,San_Diego,242,-0.12784065250641752,0.0
San_Diego2016-04-11,2016-04-11,San_Diego,210,-0.016077988775072605,0.0
San_Diego2016-04-12,2016-04-12,San_Diego,188,-0.056214183040379395,0.0
San_Diego2016-04-13,2016-04-13,San_Diego,197,-0.036992174013301016,0.0
San_Diego2016-04-14,2016-04-14,San_Diego,170,-0.1535344593382929,0.0
San_Diego2016-04-15,2016-04-15,San_Diego,189,-0.1488463775596358,0.0
San_Diego2016-04-16,2016-04-16,San_Diego,234,0.0986745130818889,0.0
San_Diego2016-04-17,2016-04-17,San_Diego,321,0.27504891554237454,0.0
San_Diego2016-04-18,2016-04-18,San_Diego,295,0.41740212321284775,1.0
San_Diego2016-04-19,2016-04-19,San_Diego,413,1.0893692505571453,1.0
San_Diego2016-04-20,2016-04-20,San_Diego,375,0.869621985654689,1.0
San_Diego2016-04-21,2016-04-21,San_Diego,265,0.33101623688460435,0.0
San_Diego2016-04-22,2016-04-22,San_Diego,268,0.25440915903616634,0.0
San_Diego2016-04-23,2016-04-23,San_Diego,229,0.07478110404796956,0.0
San_Diego2016-04-24,2016-04-24,San_Diego,171,-0.4862302408447363,0.0
San_Diego2016-04-25,2016-04-25,San_Diego,162,-0.25734954152276657,0.0
San_Diego2016-04-26,2016-04-26,San_Diego,179,-0.09898590138552077,0.0
San_Diego2016-04-27,2016-04-27,San_Diego,171,-0.16607676868629118,0.0
San_Diego2016-04-28,2016-04-28,San_Diego,171,-0.1451496701929902,0.0
San_Diego2016-04-29,2016-04-29,San_Diego,120,-0.4963248376058714,0.0
San_Diego2016-04-30,2016-04-30,San_Diego,186,-0.14184908171565158,0.0
San_Diego2016-05-01,2016-05-01,San_Diego,202,-0.3264267142524304,0.0
San_Diego2016-05-02,2016-05-02,San_Diego,158,-0.2754744511203474,0.0
San_Diego2016-05-03,2016-05-03,San_Diego,159,-0.1984123332176686,0.0
San_Diego2016-05-04,2016-05-04,San_Diego,171,-0.16371053323744822,0.0
San_Diego2016-05-05,2016-05-05,San_Diego,200,0.0047915416092971785,0.0
San_Diego2016-05-06,2016-05-06,San_Diego,226,0.045308414075431847,0.0
San_Diego2016-05-07,2016-05-07,San_Diego,239,0.13030274770515904,0.0
San_Diego2016-05-08,2016-05-08,San_Diego,298,0.1644948649493727,0.0
San_Diego2016-05-09,2016-05-09,San_Diego,223,0.05785659941380117,0.0
San_Diego2016-05-10,2016-05-10,San_Diego,159,-0.19559410144919975,0.0
San_Diego2016-05-11,2016-05-11,San_Diego,122,-0.4100401217783465,0.0
San_Diego2016-05-12,2016-05-12,San_Diego,122,-0.38896567707368535,0.0
San_Diego2016-05-13,2016-05-13,San_Diego,143,-0.3738157890884922,0.0
San_Diego2016-05-14,2016-05-14,San_Diego,141,-0.3650484099878266,0.0
San_Diego2016-05-15,2016-05-15,San_Diego,109,-0.7936158980993107,0.0
San_Diego2016-05-16,2016-05-16,San_Diego,134,-0.3915978475768407,0.0
San_Diego2016-05-17,2016-05-17,San_Diego,104,-0.4720769855771285,0.0
San_Diego2016-05-18,2016-05-18,San_Diego,74,-0.6508628233445646,0.0
San_Diego2016-05-19,2016-05-19,San_Diego,88,-0.5585374408506465,0.0
San_Diego2016-05-20,2016-05-20,San_Diego,123,-0.47213915927731276,0.0
San_Diego2016-05-21,2016-05-21,San_Diego,178,-0.17342846241454724,0.0
San_Diego2016-05-22,2016-05-22,San_Diego,212,-0.2662927180277477,0.0
San_Diego2016-05-23,2016-05-23,San_Diego,163,-0.24059281108679864,0.0
San_Diego2016-05-24,2016-05-24,San_Diego,159,-0.1888107495668272,0.0
San_Diego2016-05-25,2016-05-25,San_Diego,185,-0.08275821757854485,0.0
San_Diego2016-05-26,2016-05-26,San_Diego,160,-0.1887610086891267,0.0
San_Diego2016-05-27,2016-05-27,San_Diego,59,-0.7940308493606628,0.0
San_Diego2016-05-28,2016-05-28,San_Diego,57,-0.7851995361598338,0.0
San_Diego2016-05-29,2016-05-29,San_Diego,121,-0.725468312426578,0.0
San_Diego2016-05-30,2016-05-30,San_Diego,137,-0.3691932672089556,0.0
San_Diego2016-05-31,2016-05-31,San_Diego,16,-0.9124546934654324,0.0
Boston2015-11-01,2015-11-01,Boston,9,-0.9997825667618856,0.0
Boston2015-11-02,2015-11-02,Boston,100,0.7467400195097935,1.0
Boston2015-11-03,2015-11-03,Boston,53,0.06361850964684257,0.0
Boston2015-11-04,2015-11-04,Boston,55,0.07279108097222309,0.0
Boston2015-11-05,2015-11-05,Boston,77,0.4519886130539361,0.0
Boston2015-11-06,2015-11-06,Boston,48,-0.10456699830760419,0.0
Boston2015-11-07,2015-11-07,Boston,19,-0.5505623409438629,0.0
Boston2015-11-08,2015-11-08,Boston,49,-0.32935843852079727,0.0
Boston2015-11-09,2015-11-09,Boston,81,0.46471608090674366,0.0
Boston2015-11-10,2015-11-10,Boston,24,-0.3801374488389612,0.0
Boston2015-11-11,2015-11-11,Boston,20,-0.4682171491873281,0.0
Boston2015-11-12,2015-11-12,Boston,16,-0.5090091528094477,0.0
Boston2015-11-13,2015-11-13,Boston,50,-0.04938415457073042,0.0
Boston2015-11-14,2015-11-14,Boston,37,-0.2377211695053394,0.0
Boston2015-11-16,2015-11-16,Boston,82,0.5022089329761639,0.0
Boston2015-11-17,2015-11-17,Boston,57,0.17310422857852636,0.0
Boston2015-11-18,2015-11-18,Boston,41,-0.10913057519929725,0.0
Boston2015-11-19,2015-11-19,Boston,24,-0.3603319125638162,0.0
Boston2015-11-20,2015-11-20,Boston,57,0.08250939147000402,0.0
Boston2015-11-21,2015-11-21,Boston,111,0.9746437860262334,1.0
Boston2015-11-22,2015-11-22,Boston,38,-0.4673991603781952,0.0
Boston2015-11-23,2015-11-23,Boston,52,0.03499069364553442,0.0
Boston2015-11-24,2015-11-24,Boston,51,0.09246452669699456,0.0
Boston2015-11-25,2015-11-25,Boston,57,0.16447192973039215,0.0
Boston2015-11-26,2015-11-26,Boston,35,-0.16817846589791008,0.0
Boston2015-11-27,2015-11-27,Boston,82,0.49973990358416254,0.0
Boston2015-11-28,2015-11-28,Boston,21,-0.4645857541474348,0.0
Boston2015-11-29,2015-11-29,Boston,41,-0.4068021708766174,0.0
Boston2015-11-30,2015-11-30,Boston,36,-0.2118030335079586,0.0
Boston2015-12-01,2015-12-01,Boston,20,-0.3972947023661246,0.0
Boston2015-12-02,2015-12-02,Boston,17,-0.471385347437987,0.0
Boston2015-12-03,2015-12-03,Boston,46,0.018037288264599716,0.0
Boston2015-12-04,2015-12-04,Boston,9,-0.6704343409546589,0.0
Boston2015-12-05,2015-12-05,Boston,57,0.12315121720167099,0.0
Boston2015-12-06,2015-12-06,Boston,54,-0.19109416927791645,0.0
Boston2015-12-07,2015-12-07,Boston,126,1.2453892442476433,1.0
Boston2015-12-08,2015-12-08,Boston,35,-0.15122660402822807,0.0
Boston2015-12-09,2015-12-09,Boston,16,-0.48451554965517485,0.0
Boston2015-12-10,2015-12-10,Boston,50,0.08462564827027641,0.0
Boston2015-12-11,2015-12-11,Boston,81,0.49245810684503155,0.0
Boston2015-12-12,2015-12-12,Boston,42,-0.11877975261675655,0.0
Boston2015-12-13,2015-12-13,Boston,33,-0.5308081949014977,0.0
Boston2015-12-14,2015-12-14,Boston,19,-0.4830113966794161,0.0
Boston2015-12-15,2015-12-15,Boston,51,0.10417447348534337,0.0
Boston2015-12-16,2015-12-16,Boston,45,-0.020303899694550376,0.0
Boston2015-12-17,2015-12-17,Boston,0,-0.7268894556669814,0.0
Boston2015-12-18,2015-12-18,Boston,14,-0.5942731606646982,0.0
Boston2015-12-25,2015-12-25,Boston,56,0.07175119899061366,0.0
Boston2015-12-26,2015-12-26,Boston,31,-0.3153273117549745,0.0
Boston2015-12-27,2015-12-27,Boston,22,-0.7290925779654462,0.0
Boston2015-12-28,2015-12-28,Boston,25,-0.4086456898109732,0.0
Boston2015-12-29,2015-12-29,Boston,15,-0.5007833248857476,0.0
Boston2015-12-30,2015-12-30,Boston,17,-0.49775306810144704,0.0
Boston2015-12-31,2015-12-31,Boston,20,-0.4313083803541599,0.0
Boston2016-01-01,2016-01-01,Boston,8,-0.7197854102891172,0.0
Boston2016-01-02,2016-01-02,Boston,54,0.03818834480930744,0.0
Boston2016-01-03,2016-01-03,Boston,47,-0.343866518510203,0.0
Boston2016-01-04,2016-01-04,Boston,27,-0.39515941512171027,0.0
Boston2016-01-05,2016-01-05,Boston,53,0.09301396859361921,0.0
Boston2016-01-06,2016-01-06,Boston,46,-0.04966119197807084,0.0
Boston2016-01-07,2016-01-07,Boston,88,0.6455773404831577,1.0
Boston2016-01-09,2016-01-09,Boston,2,-0.8221364944904674,0.0
Boston2016-01-10,2016-01-10,Boston,20,-0.8012231205456126,0.0
Boston2016-01-11,2016-01-11,Boston,49,-0.06221228500788967,0.0
Boston2016-01-12,2016-01-12,Boston,18,-0.4941243060347603,0.0
Boston2016-01-14,2016-01-14,Boston,71,0.34828811304907226,0.0
Boston2016-01-15,2016-01-15,Boston,11,-0.715425068364451,0.0
Boston2016-01-16,2016-01-16,Boston,52,-0.0387608097000669,0.0
Boston2016-01-17,2016-01-17,Boston,26,-0.7280165798729517,0.0
Boston2016-01-18,2016-01-18,Boston,45,-0.15048259643729467,0.0
Boston2016-01-23,2016-01-23,Boston,13,-0.6921785682647101,0.0
Boston2016-01-24,2016-01-24,Boston,53,-0.31646632979157674,0.0
Boston2016-01-25,2016-01-25,Boston,69,0.2126824102316509,0.0
Boston2016-01-26,2016-01-26,Boston,23,-0.46140093685669453,0.0
Boston2016-01-27,2016-01-27,Boston,73,0.3153166671543941,0.0
Boston2016-01-28,2016-01-28,Boston,94,0.6714335835400842,1.0
Boston2016-01-29,2016-01-29,Boston,17,-0.6665473210466195,0.0
Boston2016-01-30,2016-01-30,Boston,214,2.5274785874306254,1.0
Boston2016-01-31,2016-01-31,Boston,164,1.4510614216279576,1.0
Boston2016-02-01,2016-02-01,Boston,87,0.47963171278851546,0.0
Boston2016-02-02,2016-02-02,Boston,78,0.402777455934622,0.0
Boston2016-02-03,2016-02-03,Boston,26,-0.4662210091723633,0.0
Boston2016-02-04,2016-02-04,Boston,41,-0.2067748456312024,0.0
Boston2016-02-05,2016-02-05,Boston,901,13.575191331787872,1.0
Boston2016-02-06,2016-02-06,Boston,186,2.053059263299334,1.0
Boston2016-02-07,2016-02-07,Boston,105,0.4766495245495619,0.0
Boston2016-02-08,2016-02-08,Boston,55,-0.05886424668598356,0.0
Boston2016-02-09,2016-02-09,Boston,50,-0.07094050044804157,0.0
Boston2016-02-10,2016-02-10,Boston,42,-0.22970887556153852,0.0
Boston2016-02-11,2016-02-11,Boston,50,-0.0829434979053697,0.0
Boston2016-02-12,2016-02-12,Boston,24,-0.5975086749896825,0.0
Boston2016-02-13,2016-02-13,Boston,42,-0.2914224914727709,0.0
Boston2016-02-14,2016-02-14,Boston,31,-0.7380595558435424,0.0
Boston2016-02-15,2016-02-15,Boston,28,-0.5148609096380425,0.0
Boston2016-02-16,2016-02-16,Boston,15,-0.655761460027448,0.0
Boston2016-02-17,2016-02-17,Boston,66,0.13777727116125926,0.0
Boston2016-02-18,2016-02-18,Boston,56,-0.005611740035902368,0.0
Boston2016-02-19,2016-02-19,Boston,22,-0.6489699586369047,0.0
Boston2016-02-20,2016-02-20,Boston,212,2.432819192285175,1.0
Boston2016-02-21,2016-02-21,Boston,118,0.647163498713115,1.0
Boston2016-02-22,2016-02-22,Boston,110,0.7899705132243982,1.0
Boston2016-02-23,2016-02-23,Boston,41,-0.2542747323022858,0.0
Boston2016-02-24,2016-02-24,Boston,20,-0.6222310261139989,0.0
Boston2016-02-25,2016-02-25,Boston,15,-0.6846886276957231,0.0
Boston2016-02-26,2016-02-26,Boston,54,-0.1498163623056541,0.0
Boston2016-02-27,2016-02-27,Boston,87,0.39885214202485897,0.0
Boston2016-02-28,2016-02-28,Boston,257,2.8734879339910737,1.0
Boston2016-02-29,2016-02-29,Boston,77,0.24109313768445473,0.0
Boston2016-03-01,2016-03-01,Boston,65,0.11688821808709449,0.0
Boston2016-03-02,2016-03-02,Boston,51,-0.13787662511616405,0.0
Boston2016-03-03,2016-03-03,Boston,27,-0.5066267154822354,0.0
Boston2016-03-09,2016-03-09,Boston,105,0.7194324129077205,1.0
Boston2016-03-10,2016-03-10,Boston,50,-0.14932031681754332,0.0
Boston2016-03-11,2016-03-11,Boston,82,0.2731091483427659,0.0
Boston2016-03-12,2016-03-12,Boston,97,0.5318323972211194,1.0
Boston2016-03-13,2016-03-13,Boston,44,-0.6465797838962705,0.0
Boston2016-03-14,2016-03-14,Boston,24,-0.6952939548589108,0.0
Boston2016-03-15,2016-03-15,Boston,24,-0.6240238512208756,0.0
Boston2016-03-18,2016-03-18,Boston,178,1.7619091846359924,1.0
Boston2016-03-19,2016-03-19,Boston,73,0.08583471510889407,0.0
Boston2016-03-20,2016-03-20,Boston,49,-0.5679398238068669,0.0
Boston2016-03-21,2016-03-21,Boston,52,-0.24532944955970848,0.0
Boston2016-04-05,2016-04-05,Boston,6,-0.9157321549593525,0.0
Boston2016-04-06,2016-04-06,Boston,28,-0.5872186535769195,0.0
Boston2016-04-07,2016-04-07,Boston,17,-0.7438551328575644,0.0
Boston2016-04-08,2016-04-08,Boston,41,-0.4484252540110034,0.0
Boston2016-04-09,2016-04-09,Boston,27,-0.6555699208001483,0.0
Boston2016-04-10,2016-04-10,Boston,72,-0.19540993591682776,0.0
Boston2016-04-11,2016-04-11,Boston,37,-0.48545263379461834,0.0
Boston2016-04-12,2016-04-12,Boston,94,0.5062956120464381,1.0
Boston2016-04-13,2016-04-13,Boston,60,-0.06864557447696829,0.0
Boston2016-04-14,2016-04-14,Boston,66,0.049210306872631504,0.0
Boston2016-04-15,2016-04-15,Boston,72,0.054355279857575045,0.0
Boston2016-04-16,2016-04-16,Boston,152,1.364202354618191,1.0
Boston2016-04-17,2016-04-17,Boston,127,0.6949889867635766,1.0
Boston2016-04-18,2016-04-18,Boston,58,-0.1435131309538209,0.0
Boston2016-04-19,2016-04-19,Boston,70,0.12228195802818331,0.0
Boston2016-04-20,2016-04-20,Boston,81,0.27364106503467234,0.0
Boston2016-04-21,2016-04-21,Boston,129,1.069396491657796,1.0
Boston2016-04-22,2016-04-22,Boston,43,-0.409826052587007,0.0
Boston2016-04-23,2016-04-23,Boston,114,0.7549595305779475,1.0
Boston2016-04-24,2016-04-24,Boston,67,-0.2690705763589427,0.0
Boston2016-04-25,2016-04-25,Boston,39,-0.44581981094910716,0.0
